,0,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,TotalSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1315,,1092.0,1020.0,0.0,4.0,1Fam,TA,Mn,500.0,276.0,ALQ,LwQ,0.0,0.0,Fa,176.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,2.0,CBlock,2.0,Typ,576.0,2.0,TA,Unf,TA,Attchd,1969.0,2112.0,1.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,11075.0,Inside,Reg,0.0,60,RL,0.0,None,0.0,6,NAmes,0.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,952.0,3064.0,AllPub,280.0,1969.0,1969.0,2008
1316,,1630.0,0.0,0.0,3.0,1Fam,TA,Gd,0.0,0.0,Unf,Unf,1.0,0.0,Ex,1622.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,860.0,3.0,TA,RFn,TA,Attchd,2008.0,1630.0,0.0,GasA,Ex,1Story,1.0,Ex,Lvl,Gtl,10226.0,Inside,IR1,0.0,20,RL,270.0,Stone,0.0,1,CollgCr,42.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1622.0,3252.0,AllPub,172.0,2008.0,2008.0,2009
1317,,1352.0,0.0,0.0,2.0,TwnhsE,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1352.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,466.0,2.0,TA,RFn,TA,Attchd,2006.0,1352.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,4230.0,Corner,Reg,0.0,120,FV,0.0,None,0.0,4,Somerst,241.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,5.0,1352.0,2704.0,AllPub,0.0,2006.0,2007.0,2007
1318,,1787.0,0.0,0.0,3.0,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1753.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,748.0,3.0,TA,RFn,TA,Attchd,2001.0,1787.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,14781.0,CulDSac,IR2,0.0,20,RL,178.0,BrkFace,0.0,8,CollgCr,150.0,5,8.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,7.0,1753.0,3540.0,AllPub,198.0,2001.0,2002.0,2006
1319,,948.0,0.0,0.0,3.0,1Fam,TA,No,492.0,0.0,ALQ,Unf,0.0,0.0,TA,372.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,PConc,1.0,Typ,248.0,1.0,TA,Unf,TA,Attchd,1954.0,948.0,0.0,GasA,Ex,1Story,1.0,TA,Bnk,Gtl,10215.0,Inside,Reg,0.0,20,RL,132.0,BrkFace,0.0,2,Edwards,0.0,5,4.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,864.0,1812.0,AllPub,0.0,1954.0,1954.0,2007
1320,,1478.0,0.0,0.0,3.0,1Fam,TA,No,189.0,661.0,ALQ,Rec,1.0,0.0,TA,628.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,BrkFace,BrkFace,2.0,CBlock,1.0,Typ,442.0,2.0,TA,RFn,TA,Attchd,1957.0,1478.0,1.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,8400.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,6,NAmes,0.0,3,6.0,Y,0.0,CompShg,Hip,Normal,WD,216.0,Pave,6.0,1478.0,2956.0,AllPub,114.0,1957.0,1957.0,2009
1321,,720.0,0.0,0.0,2.0,1Fam,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,N,Feedr,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,CBlock,1.0,Typ,287.0,1.0,Fa,Unf,TA,Detchd,1955.0,720.0,0.0,Floor,TA,1Story,1.0,TA,Lvl,Gtl,6627.0,Corner,IR1,0.0,20,RL,0.0,None,0.0,7,BrkSide,0.0,6,3.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,4.0,0.0,720.0,AllPub,0.0,1949.0,1950.0,2008
1322,,1061.0,862.0,0.0,3.0,1Fam,TA,No,674.0,0.0,GLQ,Unf,1.0,0.0,Gd,76.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,1.0,PConc,2.0,Typ,564.0,2.0,TA,RFn,TA,Attchd,1992.0,1923.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,10186.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,6,NoRidge,39.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,750.0,2673.0,AllPub,240.0,1992.0,1992.0,2010
1323,,708.0,0.0,0.0,2.0,1Fam,TA,No,280.0,0.0,LwQ,Unf,0.0,0.0,TA,140.0,Y,Norm,Norm,SBrkr,0.0,TA,Fa,VinylSd,VinylSd,0.0,CBlock,1.0,Typ,0.0,0.0,,,,,0.0,708.0,0.0,GasA,Gd,1Story,1.0,Fa,HLS,Gtl,5330.0,Inside,Reg,0.0,30,RL,0.0,None,0.0,12,BrkSide,0.0,7,4.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,420.0,1128.0,AllPub,164.0,1940.0,1950.0,2009
1324,,1795.0,0.0,0.0,2.0,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1795.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,895.0,3.0,TA,RFn,TA,Attchd,2007.0,1795.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,9986.0,Inside,Reg,0.0,20,RL,428.0,BrkFace,0.0,2,Somerst,49.0,5,8.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,7.0,1795.0,3590.0,AllPub,0.0,2006.0,2007.0,2007
1325,,796.0,0.0,0.0,2.0,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,796.0,N,Norm,Norm,SBrkr,100.0,TA,TA,AsbShng,AsbShng,0.0,BrkTil,1.0,Typ,0.0,0.0,,,,,0.0,796.0,0.0,GasA,Fa,1Story,1.0,TA,Lvl,Gtl,3636.0,Inside,Reg,0.0,30,RM,0.0,None,0.0,1,IDOTRR,0.0,4,4.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,796.0,1592.0,AllPub,0.0,1922.0,1950.0,2008
1326,,774.0,0.0,0.0,3.0,1Fam,TA,No,544.0,0.0,Rec,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,286.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Typ,0.0,0.0,,,,,0.0,774.0,0.0,GasA,Ex,1Story,1.0,Gd,Bnk,Mod,4270.0,Inside,Reg,0.0,30,RH,0.0,None,0.0,5,Edwards,0.0,6,3.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,544.0,1318.0,AllPub,0.0,1931.0,2006.0,2007
1327,,816.0,0.0,0.0,3.0,1Fam,TA,No,641.0,0.0,ALQ,Unf,0.0,1.0,TA,175.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,VinylSd,VinylSd,1.0,CBlock,1.0,Typ,264.0,1.0,TA,Unf,TA,Attchd,1982.0,816.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,6600.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,10,Mitchel,0.0,9,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,816.0,1632.0,AllPub,0.0,1982.0,2008.0,2008
1328,,1584.0,1208.0,0.0,5.0,1Fam,TA,No,493.0,0.0,LwQ,Unf,0.0,0.0,Gd,1017.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,BrkFace,Wd Sdng,2.0,BrkTil,2.0,Mod,520.0,2.0,TA,Unf,Fa,Detchd,1920.0,2792.0,0.0,GasW,Ex,1.5Fin,1.0,TA,Lvl,Gtl,10440.0,Corner,Reg,0.0,50,RM,0.0,None,1150.0,6,OldTown,547.0,7,6.0,Y,0.0,CompShg,Gable,Normal,WD,480.0,Pave,8.0,1510.0,4302.0,AllPub,0.0,1920.0,1950.0,2008
1329,,955.0,677.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,935.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,PConc,2.0,Typ,462.0,2.0,TA,Fin,TA,Attchd,1998.0,1632.0,1.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,9084.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,6,Gilbert,28.0,5,7.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,8.0,935.0,2567.0,AllPub,0.0,1998.0,1998.0,2006
1330,,1588.0,0.0,0.0,3.0,1Fam,Gd,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1588.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,825.0,3.0,TA,RFn,TA,Attchd,2006.0,1588.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,10000.0,Inside,Reg,0.0,20,RL,410.0,Stone,0.0,12,Somerst,45.0,5,8.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,7.0,1588.0,3176.0,AllPub,144.0,2006.0,2006.0,2007
1331,,954.0,0.0,0.0,3.0,1Fam,TA,Av,483.0,0.0,ALQ,Unf,0.0,0.0,TA,428.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,576.0,2.0,TA,Unf,TA,Detchd,1976.0,954.0,0.0,GasA,Gd,SLvl,1.0,TA,Lvl,Gtl,10780.0,Inside,IR1,0.0,80,RL,0.0,None,0.0,7,CollgCr,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,911.0,1865.0,AllPub,0.0,1976.0,1976.0,2006
1332,,816.0,0.0,0.0,2.0,1Fam,TA,Mn,690.0,0.0,ALQ,Unf,1.0,0.0,TA,126.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,1.0,CBlock,1.0,Typ,288.0,1.0,Fa,Unf,Fa,Detchd,1958.0,816.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Mod,8877.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,5,Edwards,0.0,6,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,3.0,816.0,1632.0,AllPub,0.0,1938.0,1958.0,2009
1333,,803.0,557.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,803.0,Y,Norm,Norm,SBrkr,190.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,297.0,1.0,TA,Unf,TA,Detchd,1951.0,1360.0,1.0,GasA,Ex,1.5Fin,1.0,Gd,Lvl,Gtl,7200.0,Corner,Reg,0.0,50,RM,0.0,None,0.0,7,IDOTRR,65.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,803.0,2163.0,AllPub,0.0,1938.0,1995.0,2006
1334,,765.0,600.0,0.0,3.0,TwnhsE,TA,No,765.0,0.0,LwQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Min1,440.0,2.0,TA,Unf,TA,Attchd,1970.0,1365.0,1.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,2368.0,Inside,Reg,0.0,160,RM,312.0,None,0.0,5,BrDale,36.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,765.0,2130.0,AllPub,0.0,1970.0,1970.0,2009
1335,,1334.0,0.0,0.0,2.0,1Fam,TA,No,686.0,0.0,ALQ,Unf,0.0,1.0,Gd,664.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,1.0,CBlock,2.0,Typ,630.0,2.0,TA,RFn,TA,Attchd,1977.0,1334.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,9650.0,Inside,Reg,0.0,20,RL,360.0,BrkFace,0.0,4,NWAmes,16.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1350.0,2684.0,AllPub,0.0,1977.0,1977.0,2009
1336,,1656.0,0.0,0.0,4.0,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1656.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,0.0,CBlock,2.0,Typ,506.0,2.0,TA,Unf,TA,Detchd,1973.0,1656.0,0.0,GasA,TA,1Story,2.0,TA,Lvl,Gtl,9246.0,Inside,IR1,0.0,90,RL,564.0,BrkFace,0.0,11,NWAmes,211.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1656.0,3312.0,AllPub,0.0,1973.0,1973.0,2008
1337,,693.0,0.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,693.0,N,Feedr,Norm,FuseA,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,0.0,0.0,,,,,0.0,693.0,0.0,Grav,Fa,1Story,1.0,Fa,Bnk,Mod,4118.0,Corner,IR1,0.0,30,RM,0.0,None,0.0,3,OldTown,20.0,4,4.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,693.0,1386.0,AllPub,0.0,1941.0,1950.0,2006
1338,,920.0,941.0,0.0,3.0,1Fam,TA,No,700.0,0.0,GLQ,Unf,1.0,0.0,Gd,216.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,492.0,2.0,TA,RFn,TA,BuiltIn,2002.0,1861.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,13450.0,Corner,IR1,0.0,60,RL,0.0,None,0.0,6,CollgCr,91.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,916.0,2777.0,AllPub,146.0,2002.0,2002.0,2006
1339,,864.0,0.0,0.0,3.0,1Fam,TA,Mn,360.0,0.0,Rec,Unf,0.0,0.0,TA,504.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,288.0,1.0,TA,RFn,TA,Attchd,1972.0,864.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,9560.0,Corner,IR1,0.0,20,RL,0.0,None,0.0,6,CollgCr,0.0,7,5.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,864.0,1728.0,AllPub,0.0,1972.0,1972.0,2006
1340,,872.0,0.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,858.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,480.0,4.0,TA,Unf,TA,Detchd,1974.0,872.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,8294.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,6,NAmes,0.0,5,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,858.0,1730.0,AllPub,0.0,1971.0,1971.0,2007
1341,,1114.0,0.0,0.0,3.0,1Fam,TA,No,814.0,0.0,GLQ,Unf,1.0,0.0,Gd,300.0,Y,RRAe,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,PConc,1.0,Typ,576.0,2.0,TA,Unf,TA,Detchd,2004.0,1114.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,13695.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,7,SawyerW,78.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1114.0,2228.0,AllPub,0.0,2003.0,2004.0,2008
1342,,1284.0,885.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1284.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,647.0,2.0,TA,RFn,TA,Attchd,2002.0,2169.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,9375.0,Inside,Reg,0.0,60,RL,149.0,BrkFace,0.0,8,CollgCr,87.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1284.0,3453.0,AllPub,192.0,2002.0,2002.0,2007
1343,,1172.0,741.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,896.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,BrkFace,Stone,1.0,BrkTil,1.0,Typ,342.0,2.0,Fa,Unf,Fa,Detchd,1929.0,1913.0,1.0,GasA,Gd,1.5Fin,1.0,TA,Bnk,Gtl,7558.0,Inside,Reg,0.0,50,RL,0.0,None,0.0,3,Crawfor,0.0,6,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,896.0,2809.0,AllPub,0.0,1928.0,1950.0,2009
1344,,728.0,728.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,728.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,440.0,2.0,TA,Fin,TA,Attchd,2006.0,1456.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,11103.0,Corner,IR1,0.0,60,RL,0.0,None,0.0,7,CollgCr,0.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,8.0,728.0,2184.0,AllPub,0.0,2006.0,2006.0,2007
1345,,960.0,0.0,0.0,2.0,1Fam,TA,No,250.0,0.0,ALQ,Unf,0.0,0.0,TA,710.0,Y,Norm,Norm,FuseA,168.0,TA,TA,MetalSd,MetalSd,0.0,PConc,1.0,Typ,308.0,1.0,TA,Unf,TA,Detchd,1997.0,960.0,0.0,GasA,Gd,1Story,1.0,Fa,Lvl,Gtl,6000.0,Inside,Reg,0.0,30,RM,0.0,None,0.0,7,OldTown,0.0,4,4.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,960.0,1920.0,AllPub,0.0,1920.0,1950.0,2007
1346,,2156.0,0.0,290.0,3.0,1Fam,TA,No,297.0,68.0,BLQ,Rec,0.0,0.0,TA,1203.0,Y,PosN,Norm,SBrkr,0.0,TA,TA,BrkFace,HdBoard,1.0,CBlock,2.0,Typ,508.0,2.0,TA,RFn,Gd,Attchd,1968.0,2156.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,20781.0,CulDSac,IR2,0.0,20,RL,0.0,None,0.0,6,NWAmes,80.0,7,7.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,9.0,1568.0,3724.0,AllPub,0.0,1968.0,2003.0,2006
1347,,1776.0,0.0,0.0,3.0,1Fam,TA,Gd,80.0,0.0,GLQ,Unf,1.0,0.0,Ex,1652.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,712.0,3.0,TA,Fin,TA,Attchd,2006.0,1776.0,0.0,GasA,Ex,1Story,1.0,Gd,HLS,Gtl,15306.0,Corner,IR1,0.0,20,RL,100.0,Stone,0.0,5,Timber,0.0,5,8.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,7.0,1732.0,3508.0,AllPub,0.0,2006.0,2007.0,2007
1348,,1494.0,0.0,0.0,3.0,1Fam,TA,Gd,1443.0,0.0,GLQ,Unf,1.0,0.0,Gd,39.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,514.0,2.0,TA,RFn,TA,Attchd,1998.0,1494.0,0.0,GasA,Ex,1Story,1.0,Gd,Low,Gtl,16196.0,Inside,IR3,0.0,20,RL,0.0,None,0.0,8,SawyerW,25.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,1482.0,2976.0,AllPub,402.0,1998.0,1998.0,2007
1349,,938.0,1215.0,0.0,4.0,1Fam,Fa,No,259.0,0.0,LwQ,Unf,0.0,0.0,TA,425.0,N,Norm,Norm,SBrkr,20.0,Gd,TA,MetalSd,MetalSd,0.0,BrkTil,2.0,Typ,0.0,0.0,,,,,0.0,2358.0,0.0,OthW,Fa,2Story,1.0,TA,Lvl,Gtl,5250.0,Inside,Reg,205.0,70,RM,0.0,None,0.0,12,OldTown,54.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,684.0,2837.0,AllPub,0.0,1872.0,1987.0,2008
1350,,1338.0,1296.0,0.0,6.0,Duplex,TA,No,500.0,0.0,LwQ,Unf,1.0,1.0,TA,748.0,Y,Artery,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,2.0,Typ,968.0,4.0,TA,Unf,TA,Detchd,1969.0,2634.0,2.0,GasA,TA,2Story,2.0,TA,Lvl,Gtl,11643.0,Inside,Reg,0.0,90,RL,368.0,BrkFace,0.0,8,NAmes,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,12.0,1248.0,3882.0,AllPub,0.0,1969.0,1969.0,2009
1351,,858.0,858.0,0.0,4.0,1Fam,TA,No,319.0,0.0,Rec,Unf,0.0,0.0,TA,539.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,1.0,Typ,490.0,2.0,TA,Fin,TA,Attchd,1962.0,1716.0,1.0,GasA,Ex,2Story,1.0,TA,Lvl,Gtl,9247.0,Inside,IR1,0.0,60,RL,318.0,BrkFace,0.0,3,NAmes,84.0,6,6.0,Y,0.0,CompShg,Gable,Normal,WD,120.0,Pave,8.0,858.0,2574.0,AllPub,0.0,1962.0,1962.0,2008
1352,,786.0,390.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,698.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,0.0,BrkTil,1.0,Typ,624.0,2.0,TA,Unf,TA,Detchd,1999.0,1176.0,0.0,GasA,TA,1.5Fin,1.0,TA,Lvl,Gtl,6000.0,Inside,Reg,0.0,50,RM,0.0,None,0.0,7,BrkSide,0.0,9,6.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,698.0,1874.0,AllPub,210.0,1937.0,2000.0,2009
1353,,2053.0,1185.0,0.0,4.0,1Fam,TA,Av,816.0,0.0,GLQ,Unf,1.0,0.0,Gd,1217.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,666.0,3.0,TA,Fin,TA,Attchd,1996.0,3238.0,1.0,GasA,Ex,1.5Fin,1.0,Gd,Lvl,Gtl,14720.0,CulDSac,IR1,0.0,50,RL,579.0,BrkFace,0.0,3,NoRidge,86.0,5,8.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,9.0,2033.0,5271.0,AllPub,283.0,1995.0,1996.0,2010
1354,,992.0,873.0,0.0,3.0,1Fam,TA,No,735.0,0.0,GLQ,Unf,1.0,0.0,Gd,257.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,839.0,3.0,TA,RFn,TA,Attchd,2000.0,1865.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,10316.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,6,CollgCr,184.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,992.0,2857.0,AllPub,0.0,2000.0,2000.0,2008
1355,,1222.0,698.0,0.0,4.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,570.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,1.0,CBlock,3.0,Typ,487.0,2.0,TA,RFn,TA,Attchd,1968.0,1920.0,0.0,GasA,Gd,SLvl,1.0,Gd,Lvl,Gtl,10192.0,Inside,IR1,0.0,80,RL,143.0,BrkFace,0.0,9,NWAmes,98.0,6,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,570.0,2490.0,AllPub,0.0,1968.0,1992.0,2006
1356,,892.0,0.0,0.0,3.0,1Fam,TA,No,340.0,0.0,Rec,Unf,0.0,0.0,TA,524.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,264.0,1.0,TA,RFn,TA,Attchd,1966.0,892.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,9477.0,Corner,Reg,0.0,20,RL,65.0,BrkFace,0.0,10,NAmes,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,864.0,1756.0,AllPub,0.0,1966.0,1966.0,2008
1357,,1078.0,0.0,0.0,3.0,1Fam,TA,No,734.0,0.0,GLQ,Unf,1.0,0.0,TA,344.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,CBlock,1.0,Typ,500.0,2.0,TA,Fin,TA,Attchd,1971.0,1078.0,1.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,12537.0,CulDSac,IR1,0.0,20,RL,0.0,None,0.0,4,NAmes,0.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1078.0,2156.0,AllPub,0.0,1971.0,2008.0,2010
1358,,769.0,804.0,0.0,3.0,Twnhs,TA,No,378.0,0.0,GLQ,Unf,0.0,0.0,Gd,378.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,0.0,PConc,2.0,Typ,440.0,2.0,TA,Unf,TA,Detchd,2000.0,1573.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,2117.0,Inside,Reg,0.0,160,FV,216.0,BrkFace,0.0,6,Somerst,32.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,756.0,2329.0,AllPub,0.0,2000.0,2000.0,2010
